AcclerometerX,AcclerometerY,AcclerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,MagnetometerX,MagnetometerY,MagnetometerZ,Roll,Pitch,Yaw
0.129293,-0.349571,-9.902923,0.024352,-0.000252,-0.018509,-1530.375244,-910.334411,-2014.276245,-1.4,0.88,0.86
0.100562,-0.363937,-9.907711,0.024752,-0.000252,-0.007057,-1530.375244,-910.334411,-2014.276245,-1.41,0.88,0.86
0.07183,-0.35436,-9.893346,0.02595,0.000015,-0.006392,-1530.375244,-910.334411,-2014.276245,-1.41,0.89,0.86
0.07183,-0.35436,-9.893346,0.02595,0.000015,-0.006392,-1530.375244,-910.334411,-2014.276245,-1.42,0.89,0.86
-0.009577,-0.38788,-9.912501,0.025018,-0.001317,-0.018509,-1530.375244,-910.334411,-2014.276245,-1.42,0.89,0.86
0.124505,-0.320839,-9.907711,0.025418,-0.002782,-0.047938,-1528.384521,-910.877319,-2014.451416,-1.43,0.9,0.86
0.124505,-0.320839,-9.907711,0.025418,-0.002782,-0.047938,-1528.384521,-910.877319,-2014.451416,-1.43,0.9,0.86
0.07183,-0.378303,-9.936444,0.024352,-0.00145,-0.032225,-1528.384521,-910.877319,-2014.451416,-1.44,0.9,0.86
0.124505,-0.335205,-9.888557,0.025018,-0.003181,-0.044076,-1528.384521,-910.877319,-2014.451416,-1.44,0.9,0.85
0.124505,-0.335205,-9.888557,0.025018,-0.003181,-0.044076,-1528.384521,-910.877319,-2014.451416,-1.45,0.91,0.85
0.07183,-0.368726,-9.902923,0.020757,-0.001184,-0.047538,-1528.384521,-910.877319,-2014.451416,-1.45,0.91,0.85
0.047886,-0.373515,-9.893346,0.023687,-0.001716,-0.048603,-1528.384521,-910.877319,-2014.451416,-1.46,0.91,0.85
0.081407,-0.363937,-9.893346,0.025151,-0.003448,-0.064183,-1528.384521,-910.877319,-2014.451416,-1.46,0.91,0.85
0.081407,-0.363937,-9.893346,0.025151,-0.003448,-0.064183,-1528.384521,-910.877319,-2014.451416,-1.47,0.92,0.84
0.100562,-0.344783,-9.931655,0.027016,-0.003847,-0.076833,-1530.013305,-910.334411,-2013.575805,-1.47,0.92,0.84
0.100562,-0.359149,-9.907711,0.029146,-0.003714,-0.073504,-1530.013305,-910.334411,-2013.575805,-1.47,0.92,0.84
0.100562,-0.359149,-9.907711,0.029146,-0.003714,-0.073504,-1530.013305,-910.334411,-2013.575805,-1.48,0.93,0.83
0.10535,-0.330417,-9.898135,0.027415,-0.000917,-0.046473,-1530.013305,-910.334411,-2013.575805,-1.48,0.93,0.83
0.067041,-0.363937,-9.917289,0.028081,0.000814,-0.016645,-1530.013305,-910.334411,-2013.575805,-1.49,0.93,0.83
-0.028732,-0.363937,-9.874192,0.027814,0.000814,-0.017311,-1530.013305,-910.334411,-2013.575805,-1.49,0.93,0.83
-0.028732,-0.363937,-9.874192,0.027814,0.000814,-0.017311,-1530.013305,-910.334411,-2013.575805,-1.5,0.94,0.83
0.172391,-0.339994,-9.888557,0.026217,-0.001184,-0.058058,-1530.013305,-910.334411,-2013.575805,-1.5,0.94,0.83
0.172391,-0.320839,-9.907711,0.02382,0.00068,-0.052998,-1529.832397,-911.239318,-2014.101196,-1.51,0.94,0.83
0.172391,-0.320839,-9.907711,0.02382,0.00068,-0.052998,-1529.832397,-911.239318,-2014.101196,-1.51,0.95,0.83
0.134082,-0.35436,-9.922078,0.027681,0.00108,-0.019974,-1529.832397,-911.239318,-2014.101196,-1.51,0.95,0.83
0.038309,-0.335205,-9.912501,0.035138,0.003477,0.009987,-1529.832397,-911.239318,-2014.101196,-1.52,0.95,0.83
0.28253,-0.10535,-9.969964,0.047788,0.009469,0.059656,-1529.832397,-911.239318,-2014.101196,-1.52,0.96,0.83
0.28253,-0.10535,-9.969964,0.047788,0.009469,0.059656,-1529.832397,-911.239318,-2014.101196,-1.53,0.96,0.84
0.158025,0.038309,-9.974753,0.057642,0.016926,0.229967,-1529.832397,-911.239318,-2014.101196,-1.53,0.96,0.85
0.067041,-0.090984,-9.931655,0.059107,0.020122,0.313193,-1529.832397,-911.239318,-2014.101196,-1.53,0.97,0.87
0.067041,-0.090984,-9.931655,0.059107,0.020122,0.313193,-1529.832397,-911.239318,-2014.101196,-1.54,0.97,0.89
-0.052675,-0.28253,-9.926867,0.06723,0.023717,0.267119,-1529.832397,-911.239318,-2014.101196,-1.54,0.98,0.9
-0.023943,-0.507597,-9.898135,0.040065,0.011333,0.160591,-1546.482543,-897.122802,-2014.451416,-1.54,0.98,0.91
-0.023943,-0.507597,-9.898135,0.040065,0.011333,0.160591,-1546.482543,-897.122802,-2014.451416,-1.55,0.99,0.92
0.095773,-0.842802,-9.855037,0.027149,0.003477,0.054596,-1546.482543,-897.122802,-2014.451416,-1.55,0.99,0.93
0.229855,-0.799704,-9.859826,0.020757,-0.000651,-0.012251,-1546.482543,-897.122802,-2014.451416,-1.56,0.99,0.93
0.124505,-0.450133,-9.888557,0.008506,-0.003581,-0.024368,-1546.482543,-897.122802,-2014.451416,-1.56,0.99,0.93
0.124505,-0.450133,-9.888557,0.008506,-0.003581,-0.024368,-1546.482543,-897.122802,-2014.451416,-1.56,0.99,0.93
0.07183,-0.407035,-9.87898,0.00025,-0.007709,-0.028629,-1546.482543,-897.122802,-2014.451416,-1.57,1,0.93
0.110139,-0.335205,-9.922078,-0.000682,-0.007043,-0.046073,-1546.482543,-897.122802,-2014.451416,-1.57,1,0.93
0.110139,-0.335205,-9.922078,-0.000682,-0.007043,-0.046073,-1546.482543,-897.122802,-2014.451416,-1.58,1,0.92
-0.100562,-0.411824,-9.912501,0.009572,-0.002915,-0.060854,-1546.663574,-898.389648,-2012.525024,-1.58,1,0.92
0.134082,-0.325628,-9.898135,0.008773,-0.00651,-0.116648,-1546.663574,-898.389648,-2012.525024,-1.59,1,0.92
0.124505,-0.378303,-9.907711,0.016629,-0.005445,-0.08975,-1546.663574,-898.389648,-2012.525024,-1.59,1,0.91
0.124505,-0.378303,-9.907711,0.016629,-0.005445,-0.08975,-1546.663574,-898.389648,-2012.525024,-1.59,1,0.91
0.100562,-0.35436,-9.898135,0.021689,-0.00438,-0.071507,-1546.663574,-898.389648,-2012.525024,-1.6,1.01,0.9
0.114928,-0.316051,-9.917289,0.024619,-0.002782,-0.065914,-1546.663574,-898.389648,-2012.525024,-1.6,1.01,0.9
0.114928,-0.316051,-9.917289,0.024619,-0.002782,-0.065914,-1546.663574,-898.389648,-2012.525024,-1.61,1.01,0.9
0.134082,-0.325628,-9.917289,0.025418,-0.001983,-0.041146,-1546.663574,-898.389648,-2012.525024,-1.61,1.01,0.9
0.10535,-0.368726,-9.926867,0.025418,-0.000917,-0.010786,-1541.777099,-901.10437,-2010.248413,-1.62,1.02,0.9
0.062252,-0.330417,-9.931655,0.024752,-0.001317,-0.023569,-1541.777099,-901.10437,-2010.248413,-1.62,1.02,0.9
0.062252,-0.330417,-9.931655,0.024752,-0.001317,-0.023569,-1541.777099,-901.10437,-2010.248413,-1.62,1.02,0.9
0.095773,-0.368726,-9.931655,0.028081,0.000814,-0.006658,-1541.777099,-901.10437,-2010.248413,-1.63,1.03,0.9
0.019155,-0.38788,-9.893346,0.029279,0.000947,-0.005992,-1541.777099,-901.10437,-2010.248413,-1.63,1.03,0.9
0.019155,-0.38788,-9.893346,0.029279,0.000947,-0.005992,-1541.777099,-901.10437,-2010.248413,-1.64,1.03,0.9
0.134082,-0.373515,-9.912501,0.027149,-0.002649,-0.066846,-1541.777099,-901.10437,-2010.248413,-1.64,1.03,0.89
0.114928,-0.407035,-9.922078,0.02089,-0.005844,-0.098006,-1541.777099,-901.10437,-2010.248413,-1.64,1.04,0.89
0.114928,-0.407035,-9.922078,0.02089,-0.005844,-0.098006,-1541.777099,-901.10437,-2010.248413,-1.65,1.04,0.88
0.019155,-0.407035,-9.907711,0.016096,-0.009307,-0.153134,-1533.270996,-908.886535,-2010.773803,-1.65,1.04,0.88
0.196335,-0.60337,-9.893346,0.016496,-0.008907,-0.167382,-1533.270996,-908.886535,-2010.773803,-1.66,1.04,0.87
0.172391,-0.196335,-9.912501,0.016363,-0.00904,-0.184693,-1533.270996,-908.886535,-2010.773803,-1.66,1.04,0.86
0.172391,-0.196335,-9.912501,0.016363,-0.00904,-0.184693,-1533.270996,-908.886535,-2010.773803,-1.66,1.05,0.85
0.119716,-0.301685,-9.917289,0.023953,-0.006111,-0.117447,-1533.270996,-908.886535,-2010.773803,-1.67,1.05,0.84
0.153237,-0.253798,-9.931655,0.027149,-0.002782,-0.080828,-1533.270996,-908.886535,-2010.773803,-1.67,1.05,0.84
0.153237,-0.253798,-9.931655,0.027149,-0.002782,-0.080828,-1533.270996,-908.886535,-2010.773803,-1.68,1.05,0.84
0.100562,-0.306473,-9.95081,0.031809,0.000947,-0.017843,-1533.270996,-908.886535,-2010.773803,-1.68,1.06,0.84
0.119716,-0.320839,-9.907711,0.037535,0.003077,0.008256,-1533.270996,-908.886535,-2010.773803,-1.68,1.06,0.84
0.095773,-0.277742,-9.960387,0.050718,0.006673,0.053131,-1528.92749,-910.334411,-2011.124023,-1.69,1.06,0.84
0.095773,-0.277742,-9.960387,0.050718,0.006673,0.053131,-1528.92749,-910.334411,-2011.124023,-1.69,1.07,0.84
0.244221,-0.047886,-9.898135,0.057909,0.014795,0.15633,-1528.92749,-910.334411,-2011.124023,-1.69,1.07,0.85
-0.07183,-0.057464,-9.912501,0.050319,0.021853,0.341556,-1528.92749,-910.334411,-2011.124023,-1.7,1.08,0.87
-0.07183,-0.057464,-9.912501,0.050319,0.021853,0.341556,-1528.92749,-910.334411,-2011.124023,-1.7,1.08,0.9
0.114928,0.019155,-9.859826,0.063102,0.022652,0.353673,-1528.92749,-910.334411,-2011.124023,-1.7,1.09,0.92
-0.009577,-0.172391,-9.87898,0.04952,0.017059,0.311994,-1528.92749,-910.334411,-2011.124023,-1.71,1.09,0.93
-0.009577,-0.172391,-9.87898,0.04952,0.017059,0.311994,-1528.92749,-910.334411,-2011.124023,-1.71,1.09,0.95
-0.07183,-0.703931,-9.821516,0.054313,0.009336,0.213056,-1528.92749,-910.334411,-2011.124023,-1.71,1.1,0.97
0.052675,-0.775761,-9.864614,0.043527,0.003876,0.087486,-1545.396728,-899.656555,-2014.101196,-1.72,1.1,0.97
0.10535,-1.106178,-9.874192,0.026217,0.000414,0.006658,-1545.396728,-899.656555,-2014.101196,-1.72,1.1,0.97
0.10535,-1.106178,-9.874192,0.026217,0.000414,0.006658,-1545.396728,-899.656555,-2014.101196,-1.72,1.11,0.97
0.100562,-0.641679,-9.802362,0.008107,-0.003847,-0.033823,-1545.396728,-899.656555,-2014.101196,-1.73,1.11,0.97
-0.004789,-0.60337,-9.826305,-0.021987,-0.008508,-0.054063,-1545.396728,-899.656555,-2014.101196,-1.73,1.11,0.97
-0.004789,-0.60337,-9.826305,-0.021987,-0.008508,-0.054063,-1545.396728,-899.656555,-2014.101196,-1.73,1.11,0.97
-0.095773,-0.402246,-9.907711,-0.023053,-0.007043,-0.098006,-1545.396728,-899.656555,-2014.101196,-1.74,1.11,0.96
0.019155,-0.53154,-9.893346,-0.005209,-0.011837,-0.226505,-1545.396728,-899.656555,-2014.101196,-1.74,1.11,0.95
0.110139,-0.483653,-9.912501,0.006243,-0.019427,-0.338493,-1533.994873,-907.800659,-2011.474365,-1.75,1.11,0.93
0.110139,-0.483653,-9.912501,0.006243,-0.019427,-0.338493,-1533.994873,-907.800659,-2011.474365,-1.75,1.11,0.91
0.167603,-0.349571,-9.893346,0.012634,-0.018628,-0.353806,-1533.994873,-907.800659,-2011.474365,-1.75,1.11,0.9
0.172391,-0.220278,-9.926867,0.01836,-0.014367,-0.275375,-1533.994873,-907.800659,-2011.474365,-1.76,1.11,0.88
0.172391,-0.220278,-9.926867,0.01836,-0.014367,-0.275375,-1533.994873,-907.800659,-2011.474365,-1.76,1.12,0.87
0.153237,-0.292108,-9.907711,0.023953,-0.008774,-0.168048,-1533.994873,-907.800659,-2011.474365,-1.77,1.12,0.86
0.134082,-0.292108,-9.898135,0.028747,-0.003314,-0.079497,-1533.994873,-907.800659,-2011.474365,-1.77,1.12,0.85
0.134082,-0.292108,-9.898135,0.028747,-0.003314,-0.079497,-1533.994873,-907.800659,-2011.474365,-1.77,1.12,0.85
0.10535,-0.359149,-9.898135,0.030744,0.000547,-0.020507,-1533.994873,-907.800659,-2011.474365,-1.78,1.13,0.85
0.119716,-0.368726,-9.902923,0.030744,0.00108,-0.003995,-1533.994873,-907.800659,-2011.474365,-1.78,1.13,0.85
0.086196,-0.359149,-9.926867,0.029812,0.00321,0.002131,-1526.393676,-912.506164,-2010.073364,-1.78,1.13,0.85
0.086196,-0.359149,-9.926867,0.029812,0.00321,0.002131,-1526.393676,-912.506164,-2010.073364,-1.79,1.13,0.85
0.119716,-0.373515,-9.926867,0.029546,0.002678,0.002663,-1526.393676,-912.506164,-2010.073364,-1.79,1.14,0.85
0.10535,-0.373515,-9.898135,0.030478,0.001879,0.003462,-1526.393676,-912.506164,-2010.073364,-1.79,1.14,0.85
0.10535,-0.373515,-9.898135,0.030478,0.001879,0.003462,-1526.393676,-912.506164,-2010.073364,-1.8,1.14,0.85
0.095773,-0.383092,-9.902923,0.030744,0.00108,0.00759,-1526.393676,-912.506164,-2010.073364,-1.8,1.15,0.85
0.114928,-0.378303,-9.888557,0.033274,-0.000651,0.021971,-1526.393676,-912.506164,-2010.073364,-1.81,1.15,0.86
0.225066,-0.344783,-9.907711,0.0386,0.001613,0.033823,-1526.393676,-912.506164,-2010.073364,-1.81,1.15,0.86
0.225066,-0.344783,-9.907711,0.0386,0.001613,0.033823,-1526.393676,-912.506164,-2010.073364,-1.81,1.16,0.86
0.100562,-0.378303,-9.917289,0.040065,0.003876,0.072705,-1529.289428,-912.506164,-2011.124023,-1.82,1.16,0.87
-0.014366,-0.42619,-9.902923,0.037003,0.004942,0.085622,-1529.289428,-912.506164,-2011.124023,-1.82,1.16,0.87
-0.014366,-0.42619,-9.902923,0.037003,0.004942,0.085622,-1529.289428,-912.506164,-2011.124023,-1.82,1.16,0.88
0.067041,-0.421401,-9.859826,0.029546,0.000148,0.029295,-1529.289428,-912.506164,-2011.124023,-1.83,1.17,0.88
0.090984,-0.416612,-9.883769,0.018893,-0.002382,-0.00506,-1529.289428,-912.506164,-2011.124023,-1.83,1.17,0.88
0.090984,-0.416612,-9.883769,0.018893,-0.002382,-0.00506,-1529.289428,-912.506164,-2011.124023,-1.83,1.17,0.88
0.100562,-0.373515,-9.922078,0.013433,-0.005179,-0.01305,-1529.289428,-912.506164,-2011.124023,-1.84,1.17,0.88
0.047886,-0.392669,-9.912501,0.010637,-0.006111,-0.021705,-1529.289428,-912.506164,-2011.124023,-1.84,1.17,0.88
0.009577,-0.488442,-9.917289,0.011436,-0.006377,-0.080828,-1531.099243,-911.058349,-2013.225585,-1.84,1.18,0.88
0.009577,-0.488442,-9.917289,0.011436,-0.006377,-0.080828,-1531.099243,-911.058349,-2013.225585,-1.85,1.18,0.87
0.095773,-0.301685,-9.912501,0.017827,-0.010638,-0.181897,-1531.099243,-911.058349,-2013.225585,-1.85,1.18,0.86
0.143659,-0.287319,-9.917289,0.023553,-0.007842,-0.150471,-1531.099243,-911.058349,-2013.225585,-1.85,1.18,0.86
0.143659,-0.287319,-9.917289,0.023553,-0.007842,-0.150471,-1531.099243,-911.058349,-2013.225585,-1.86,1.18,0.85
0.134082,-0.301685,-9.917289,0.027282,-0.005045,-0.087752,-1531.099243,-911.058349,-2013.225585,-1.86,1.19,0.84
0.119716,-0.339994,-9.917289,0.029013,-0.00185,-0.028363,-1531.099243,-911.058349,-2013.225585,-1.86,1.19,0.84
0.090984,-0.35436,-9.907711,0.031942,0.00108,-0.002796,-1531.099243,-911.058349,-2013.225585,-1.87,1.19,0.84
0.090984,-0.35436,-9.907711,0.031942,0.00108,-0.002796,-1531.099243,-911.058349,-2013.225585,-1.87,1.2,0.84
0.081407,-0.368726,-9.912501,0.031809,0.001613,0.000133,-1529.108398,-910.877319,-2012.349975,-1.87,1.2,0.84
0.095773,-0.373515,-9.902923,0.030877,0.000148,0.000932,-1529.108398,-910.877319,-2012.349975,-1.88,1.2,0.85
0.095773,-0.373515,-9.902923,0.030877,0.000148,0.000932,-1529.108398,-910.877319,-2012.349975,-1.88,1.2,0.85
0.095773,-0.368726,-9.898135,0.029146,-0.000518,0.00253,-1529.108398,-910.877319,-2012.349975,-1.88,1.21,0.85
0.086196,-0.373515,-9.912501,0.028747,-0.000119,0.003063,-1529.108398,-910.877319,-2012.349975,-1.89,1.21,0.85
0.086196,-0.373515,-9.912501,0.028747,-0.000119,0.003063,-1529.108398,-910.877319,-2012.349975,-1.89,1.21,0.85
0.090984,-0.368726,-9.883769,0.028214,-0.000518,0.00253,-1529.108398,-910.877319,-2012.349975,-1.89,1.21,0.85
0.110139,-0.363937,-9.922078,0.027282,-0.000252,0.000799,-1529.108398,-910.877319,-2012.349975,-1.9,1.22,0.85
0.090984,-0.363937,-9.87898,0.027282,-0.001184,0.000799,-1529.108398,-910.877319,-2012.349975,-1.9,1.22,0.85
0.090984,-0.363937,-9.87898,0.027282,-0.001184,0.000799,-1529.108398,-910.877319,-2012.349975,-1.9,1.22,0.85
0.067041,-0.344783,-9.931655,0.024619,-0.000252,0.000799,-1528.746459,-911.239318,-2012.700195,-1.91,1.22,0.85
0.086196,-0.363937,-9.922078,0.025284,0.000015,-0.00253,-1528.746459,-911.239318,-2012.700195,-1.91,1.23,0.85
0.086196,-0.363937,-9.922078,0.025284,0.000015,-0.00253,-1528.746459,-911.239318,-2012.700195,-1.91,1.23,0.85
0.086196,-0.383092,-9.912501,0.025151,0.001213,-0.004661,-1528.746459,-911.239318,-2012.700195,-1.92,1.23,0.85
0.076618,-0.363937,-9.907711,0.025151,0.00068,-0.004661,-1528.746459,-911.239318,-2012.700195,-1.92,1.23,0.85
0.086196,-0.373515,-9.912501,0.026749,-0.000119,-0.003063,-1528.746459,-911.239318,-2012.700195,-1.92,1.24,0.86
0.086196,-0.373515,-9.912501,0.026749,-0.000119,-0.003063,-1528.746459,-911.239318,-2012.700195,-1.93,1.24,0.86
0.095773,-0.378303,-9.898135,0.02595,0.000281,-0.001465,-1528.746459,-911.239318,-2012.700195,-1.93,1.24,0.86
0.081407,-0.35436,-9.926867,0.02595,-0.000385,-0.001731,-1530.194335,-910.877319,-2011.649414,-1.93,1.24,0.86
0.081407,-0.35436,-9.926867,0.02595,-0.000385,-0.001731,-1530.194335,-910.877319,-2011.649414,-1.94,1.25,0.86
0.081407,-0.368726,-9.926867,0.026083,-0.000518,-0.00506,-1530.194335,-910.877319,-2011.649414,-1.94,1.25,0.86
0.100562,-0.368726,-9.907711,0.024086,-0.000784,-0.005326,-1530.194335,-910.877319,-2011.649414,-1.94,1.25,0.86
0.100562,-0.368726,-9.907711,0.024086,-0.000784,-0.005326,-1530.194335,-910.877319,-2011.649414,-1.94,1.25,0.86
0.086196,-0.378303,-9.917289,0.026749,0.000148,-0.000266,-1530.194335,-910.877319,-2011.649414,-1.95,1.25,0.86
0.090984,-0.368726,-9.917289,0.027681,-0.000385,0.002264,-1530.194335,-910.877319,-2011.649414,-1.95,1.26,0.86
0.090984,-0.363937,-9.917289,0.027948,0.000148,0.001731,-1530.194335,-910.877319,-2011.649414,-1.95,1.26,0.86
0.090984,-0.363937,-9.917289,0.027948,0.000148,0.001731,-1530.194335,-910.877319,-2011.649414,-1.96,1.26,0.86
0.086196,-0.35436,-9.931655,0.029546,0.000281,0.001198,-1530.556274,-909.791442,-2011.999633,-1.96,1.26,0.86
0.081407,-0.363937,-9.907711,0.028347,0.000015,0.001065,-1530.556274,-909.791442,-2011.999633,-1.96,1.27,0.86
0.081407,-0.363937,-9.907711,0.028347,0.000015,0.001065,-1530.556274,-909.791442,-2011.999633,-1.97,1.27,0.86
0.07183,-0.378303,-9.926867,0.025817,-0.000119,-0.000399,-1530.556274,-909.791442,-2011.999633,-1.97,1.27,0.86
0.086196,-0.368726,-9.898135,0.024219,0.000414,-0.001332,-1530.556274,-909.791442,-2011.999633,-1.97,1.27,0.87
0.090984,-0.368726,-9.893346,0.025284,0.000148,-0.001731,-1530.556274,-909.791442,-2011.999633,-1.98,1.28,0.87
0.090984,-0.368726,-9.893346,0.025284,0.000148,-0.001731,-1530.556274,-909.791442,-2011.999633,-1.98,1.28,0.87
0.090984,-0.368726,-9.917289,0.026217,0.000414,-0.000533,-1530.556274,-909.791442,-2011.999633,-1.98,1.28,0.87
0.076618,-0.373515,-9.907711,0.027415,0.000547,-0.000666,-1530.556274,-909.791442,-2011.999633,-1.98,1.28,0.87
0.076618,-0.373515,-9.907711,0.027415,0.000547,-0.000666,-1530.556274,-909.791442,-2011.999633,-1.99,1.29,0.87
0.086196,-0.373515,-9.926867,0.027548,0.001613,-0.001864,-1530.013305,-911.058349,-2012.174804,-1.99,1.29,0.87
0.076618,-0.378303,-9.902923,0.027282,0.000547,-0.000666,-1530.013305,-911.058349,-2012.174804,-1.99,1.29,0.87
0.076618,-0.378303,-9.902923,0.027282,0.000547,-0.000666,-1530.013305,-911.058349,-2012.174804,-2,1.29,0.87
0.095773,-0.378303,-9.87898,0.027149,0.000281,-0.002131,-1530.013305,-911.058349,-2012.174804,-2,1.3,0.87
0.090984,-0.368726,-9.898135,0.026882,0.000547,-0.002663,-1530.013305,-911.058349,-2012.174804,-2,1.3,0.87
0.086196,-0.359149,-9.902923,0.025551,0.000015,-0.002264,-1530.013305,-911.058349,-2012.174804,-2,1.3,0.87
0.086196,-0.359149,-9.902923,0.025551,0.000015,-0.002264,-1530.013305,-911.058349,-2012.174804,-2.01,1.3,0.87
0.086196,-0.35436,-9.893346,0.027016,0.000015,-0.002264,-1530.013305,-911.058349,-2012.174804,-2.01,1.31,0.87
0.067041,-0.359149,-9.926867,0.027548,-0.000784,-0.001465,-1530.194335,-910.51538,-2012.349975,-2.01,1.31,0.87
0.067041,-0.359149,-9.926867,0.027548,-0.000784,-0.001465,-1530.194335,-910.51538,-2012.349975,-2.02,1.31,0.87
0.067041,-0.368726,-9.926867,0.027548,0.000148,0.000399,-1530.194335,-910.51538,-2012.349975,-2.02,1.31,0.87
0.076618,-0.368726,-9.869402,0.028081,-0.000385,-0.000666,-1530.194335,-910.51538,-2012.349975,-2.02,1.31,0.88
0.076618,-0.359149,-9.907711,0.027948,0.00068,-0.000932,-1530.194335,-910.51538,-2012.349975,-2.02,1.32,0.88
0.076618,-0.359149,-9.907711,0.027948,0.00068,-0.000932,-1530.194335,-910.51538,-2012.349975,-2.03,1.32,0.88
0.090984,-0.368726,-9.888557,0.027282,0.001613,-0.001065,-1530.194335,-910.51538,-2012.349975,-2.03,1.32,0.88
0.090984,-0.359149,-9.898135,0.02635,0.000814,-0.000666,-1530.194335,-910.51538,-2012.349975,-2.03,1.32,0.88
0.090984,-0.359149,-9.898135,0.02635,0.000814,-0.000666,-1530.194335,-910.51538,-2012.349975,-2.04,1.33,0.88
0.090984,-0.368726,-9.946022,0.027149,0.000547,-0.000533,-1528.565429,-909.610473,-2012.174804,-2.04,1.33,0.88
0.100562,-0.359149,-9.907711,0.028081,-0.000119,0.001731,-1528.565429,-909.610473,-2012.174804,-2.04,1.33,0.88
0.100562,-0.359149,-9.907711,0.028081,-0.000119,0.001731,-1528.565429,-909.610473,-2012.174804,-2.04,1.33,0.88
0.086196,-0.363937,-9.907711,0.034739,-0.001317,0.014514,-1528.565429,-909.610473,-2012.174804,-2.05,1.34,0.88
0.081407,-0.373515,-9.893346,0.031143,0.000148,0.007324,-1528.565429,-909.610473,-2012.174804,-2.05,1.34,0.88
0.095773,-0.383092,-9.912501,0.027415,0.000148,-0.001465,-1528.565429,-909.610473,-2012.174804,-2.05,1.34,0.88
0.095773,-0.383092,-9.912501,0.027415,0.000148,-0.001465,-1528.565429,-909.610473,-2012.174804,-2.06,1.34,0.88
0.090984,-0.38788,-9.902923,0.024485,0.000015,-0.004128,-1528.565429,-909.610473,-2012.174804,-2.06,1.35,0.88
0.095773,-0.35436,-9.941232,0.024485,-0.000784,-0.002663,-1531.82312,-909.610473,-2012.875366,-2.06,1.35,0.88
0.095773,-0.35436,-9.941232,0.024485,-0.000784,-0.002663,-1531.82312,-909.610473,-2012.875366,-2.06,1.35,0.88
0.095773,-0.363937,-9.931655,0.025684,-0.001317,-0.001997,-1531.82312,-909.610473,-2012.875366,-2.07,1.35,0.89
0.07183,-0.363937,-9.912501,0.026483,-0.000651,-0.002397,-1531.82312,-909.610473,-2012.875366,-2.07,1.36,0.89
0.076618,-0.363937,-9.893346,0.027948,-0.001317,-0.003728,-1531.82312,-909.610473,-2012.875366,-2.07,1.36,0.89
0.076618,-0.363937,-9.893346,0.027948,-0.001317,-0.003728,-1531.82312,-909.610473,-2012.875366,-2.08,1.36,0.89
0.090984,-0.368726,-9.912501,0.027415,-0.000518,-0.004794,-1531.82312,-909.610473,-2012.875366,-2.08,1.36,0.89
0.086196,-0.368726,-9.917289,0.027415,-0.000252,-0.002796,-1531.82312,-909.610473,-2012.875366,-2.08,1.37,0.89
0.086196,-0.368726,-9.917289,0.027415,-0.000252,-0.002796,-1531.82312,-909.610473,-2012.875366,-2.08,1.37,0.89
0.090984,-0.38788,-9.883769,0.027548,-0.001317,-0.003063,-1531.82312,-909.610473,-2012.875366,-2.09,1.37,0.89
0.086196,-0.373515,-9.931655,0.026217,-0.000119,-0.004527,-1531.280151,-910.153442,-2013.050415,-2.09,1.37,0.89
0.100562,-0.38788,-9.936444,0.025684,-0.000784,-0.00293,-1531.280151,-910.153442,-2013.050415,-2.09,1.37,0.89
0.100562,-0.38788,-9.936444,0.025684,-0.000784,-0.00293,-1531.280151,-910.153442,-2013.050415,-2.1,1.38,0.89
0.100562,-0.368726,-9.883769,0.024752,-0.000784,-0.002397,-1531.280151,-910.153442,-2013.050415,-2.1,1.38,0.89
0.090984,-0.373515,-9.912501,0.02635,-0.000784,-0.001065,-1531.280151,-910.153442,-2013.050415,-2.1,1.38,0.89
0.090984,-0.373515,-9.912501,0.02635,-0.000784,-0.001065,-1531.280151,-910.153442,-2013.050415,-2.1,1.38,0.89
0.090984,-0.378303,-9.922078,0.027016,-0.000385,-0.001198,-1531.280151,-910.153442,-2013.050415,-2.11,1.39,0.89
0.090984,-0.373515,-9.893346,0.025284,0.000148,-0.002264,-1531.280151,-910.153442,-2013.050415,-2.11,1.39,0.89
0.090984,-0.373515,-9.893346,0.025284,0.000148,-0.002264,-1531.280151,-910.153442,-2013.050415,-2.11,1.39,0.89
0.110139,-0.368726,-9.922078,0.025684,-0.000518,-0.002264,-1531.280151,-911.601257,-2011.999633,-2.11,1.39,0.89
0.100562,-0.368726,-9.912501,0.026882,-0.000385,-0.000932,-1531.280151,-911.601257,-2011.999633,-2.12,1.39,0.89
0.095773,-0.368726,-9.912501,0.026083,-0.000518,-0.000533,-1531.280151,-911.601257,-2011.999633,-2.12,1.4,0.89
0.095773,-0.368726,-9.912501,0.026083,-0.000518,-0.000533,-1531.280151,-911.601257,-2011.999633,-2.12,1.4,0.89
0.095773,-0.38788,-9.926867,0.027282,0.000148,-0.001731,-1531.280151,-911.601257,-2011.999633,-2.13,1.4,0.89
0.100562,-0.373515,-9.898135,0.027948,0.000281,-0.001864,-1531.280151,-911.601257,-2011.999633,-2.13,1.4,0.9
0.100562,-0.373515,-9.898135,0.027948,0.000281,-0.001864,-1531.280151,-911.601257,-2011.999633,-2.13,1.41,0.9
0.095773,-0.378303,-9.912501,0.026217,0.000015,-0.001997,-1531.280151,-911.601257,-2011.999633,-2.13,1.41,0.9
