,44.340343,44.702304,-45.357116,-11.87,-42.85,-16.27,,,,,,,,,,
-0.138871,-5.085544,7.29311,-3.00279,2.169449,2.049255,50.312717,27.14715,-67.247619,-15.68,-48.14,-15.46,,,,,
-0.138871,-5.085544,7.29311,-3.00279,2.169449,2.049255,50.312717,27.14715,-67.247619,-15.5,-48.27,-15.48,,,,,
-1.292935,-5.233992,6.464674,-3.389088,2.147078,0.941896,45.064266,29.499902,-61.468524,-15.38,-48.43,-15.53,,,,,
-1.623351,-6.37369,5.406383,-3.443284,2.044146,0.294205,45.064266,29.499902,-61.468524,-15.28,-48.6,-15.61,,,,,
-2.006443,-5.377651,3.706413,-3.647818,1.889547,0.638025,45.064266,29.499902,-61.468524,-15.18,-48.78,-15.67,,,,,
-2.006443,-5.377651,3.706413,-3.647818,1.889547,0.638025,45.064266,29.499902,-61.468524,-15.08,-48.96,-15.72,,,,,
-2.341649,-6.756782,2.897132,-3.25939,2.026302,-0.194759,45.064266,29.499902,-61.468524,-15.01,-49.13,-15.82,,,,,
-3.002482,-7.120718,3.318533,-3.045002,2.549222,1.03098,45.064266,29.499902,-61.468524,-14.86,-49.27,-15.89,,,,,
-3.002482,-7.120718,3.318533,-3.045002,2.549222,1.03098,45.064266,29.499902,-61.468524,-14.72,-49.4,-15.96,,,,,
-0.507597,-5.459058,1.37913,-2.697587,3.412099,2.236478,45.064266,29.499902,-61.468524,-14.48,-49.49,-16.03,,,,,
-0.416612,-5.77032,0.569849,-1.762138,2.493827,1.071993,45.064266,29.499902,-61.468524,-14.34,-49.55,-16.1,,,,,
-0.416612,-5.77032,0.569849,-1.762138,2.493827,1.071993,45.064266,29.499902,-61.468524,-14.19,-49.61,-16.17,,,,,
-1.632929,-8.978714,0.378303,-0.795263,1.227342,-0.40595,49.226829,38.006008,-52.186954,-14.16,-49.65,-16.23,,,,,
-3.601063,-10.309958,1.331244,-0.944668,1.030398,0.089405,49.226829,38.006008,-52.186954,-14.12,-49.69,-16.28,,,,,
-2.815725,-7.345785,2.030386,-1.296877,1.380076,0.912201,49.226829,38.006008,-52.186954,-14.03,-49.74,-16.3,,,,,
-2.815725,-7.345785,2.030386,-1.296877,1.380076,0.912201,49.226829,38.006008,-52.186954,-13.93,-49.79,-16.33,,,,,
-2.844457,-8.150279,1.632929,-1.166779,1.030265,-0.311007,49.226829,38.006008,-52.186954,-13.91,-49.85,-16.39,,,,,
-2.427844,-7.872536,0.737452,-0.999131,1.085127,-0.630192,49.226829,38.006008,-52.186954,-13.89,-49.9,-16.46,,,,,
-2.427844,-7.872536,0.737452,-0.999131,1.085127,-0.630192,49.226829,38.006008,-52.186954,-13.88,-49.96,-16.53,,,,,
-1.800531,-7.561274,-0.110139,-0.834545,1.092184,-0.50369,49.226829,38.006008,-52.186954,-13.86,-50,-16.59,,,,,
-1.685604,-7.733665,0.004789,-0.807247,1.080599,-0.208607,51.21762,40.720722,-45.357116,-13.83,-50.04,-16.65,,,,,
-1.685604,-7.733665,0.004789,-0.807247,1.080599,-0.208607,51.21762,40.720722,-45.357116,-13.8,-50.07,-16.7,,,,,
-3.792609,-9.601239,0.584215,-0.481937,1.070479,-0.641377,51.21762,40.720722,-45.357116,-13.79,-50.1,-16.77,,,,,
-1.647295,-8.71055,-0.545906,-0.852655,1.539469,0.220168,51.21762,40.720722,-45.357116,-13.72,-50.13,-16.83,,,,,
-3.160507,-8.384922,-0.526751,-0.827754,1.108829,0.00578,51.21762,40.720722,-45.357116,-13.67,-50.16,-16.88,,,,,
-3.160507,-8.384922,-0.526751,-0.827754,1.108829,0.00578,51.21762,40.720722,-45.357116,-13.63,-50.2,-16.93,,,,,
-3.055157,-7.604372,-0.086196,-0.429206,1.71271,-0.471465,51.21762,40.720722,-45.357116,-13.59,-50.21,-17.02,,,,,
-0.258587,-9.625182,-1.891516,-0.105627,2.459472,-0.753232,51.21762,40.720722,-45.357116,-13.53,-50.2,-17.16,,,,,
-0.258587,-9.625182,-1.891516,-0.105627,2.459472,-0.753232,51.21762,40.720722,-45.357116,-13.47,-50.19,-17.29,,,,,
-2.523617,-9.577295,-0.464499,-0.234925,1.117085,-0.752966,52.122528,40.901706,-37.826786,-13.46,-50.2,-17.37,,,,,
-2.116582,-9.428847,-0.833225,-0.5874,0.812282,-0.758958,52.122528,40.901706,-37.826786,-13.46,-50.23,-17.43,,,,,
-2.116582,-9.428847,-0.833225,-0.5874,0.812282,-0.758958,52.122528,40.901706,-37.826786,-13.47,-50.27,-17.5,,,,,
-1.575465,-6.273128,-2.111793,-0.20523,0.26819,-1.243128,52.122528,40.901706,-37.826786,-13.52,-50.3,-17.56,,,,,
-3.490924,-14.911849,-0.397458,1.462466,-0.458465,-2.75303,52.122528,40.901706,-37.826786,-13.66,-50.26,-17.64,,,,,
-1.441383,-10.108835,-0.924209,-0.117611,0.758485,-0.125116,52.122528,40.901706,-37.826786,-13.64,-50.26,-17.67,,,,,
-1.441383,-10.108835,-0.924209,-0.117611,0.758485,-0.125116,52.122528,40.901706,-37.826786,-13.61,-50.26,-17.71,,,,,
-0.004789,-7.312264,-2.676854,-0.284461,0.518397,0.161045,52.122528,40.901706,-37.826786,-13.59,-50.26,-17.73,,,,,
-3.198817,-11.310786,0.134082,0.461635,-1.125464,-2.404284,51.398601,45.24525,-39.578025,-13.74,-50.29,-17.77,,,,,
-3.198817,-11.310786,0.134082,0.461635,-1.125464,-2.404284,51.398601,45.24525,-39.578025,-13.9,-50.31,-17.81,,,,,
-1.585042,-12.512736,-0.359149,-0.240251,0.446757,-0.46534,51.398601,45.24525,-39.578025,-13.9,-50.32,-17.84,,,,,
1.259414,-8.183799,-3.835706,0.229005,1.64866,1.548573,51.398601,45.24525,-39.578025,-13.76,-50.27,-17.86,,,,,
1.259414,-8.183799,-3.835706,0.229005,1.64866,1.548573,51.398601,45.24525,-39.578025,-13.63,-50.21,-17.87,,,,,
1.082234,-5.813418,0.948152,0.500119,-0.562063,-0.811423,51.398601,45.24525,-39.578025,-13.69,-50.2,-17.88,,,,,
-4.77907,-12.843152,1.9825,0.176007,-2.252264,-4.337235,51.398601,45.24525,-39.578025,-13.98,-50.28,-17.94,,,,,
-1.158853,-11.095296,-1.312089,-0.091911,0.332639,-0.975343,51.398601,45.24525,-39.578025,-14.01,-50.3,-17.99,,,,,
-1.158853,-11.095296,-1.312089,-0.091911,0.332639,-0.975343,51.398601,45.24525,-39.578025,-14.04,-50.31,-18.04,,,,,
1.762222,-7.25959,-1.316878,-0.450911,0.992314,0.710996,51.398601,45.24525,-39.578025,-13.97,-50.32,-18.06,,,,,
-0.095773,-11.875846,-1.369553,0.138589,0.295621,-0.802368,49.40781,50.855659,-38.702404,-14,-50.32,-18.1,,,,,
-0.095773,-11.875846,-1.369553,0.138589,0.295621,-0.802368,49.40781,50.855659,-38.702404,-14.02,-50.32,-18.14,,,,,
-0.74224,-9.931655,-1.264203,-0.267416,0.256738,0.803276,49.40781,50.855659,-38.702404,-13.98,-50.32,-18.12,,,,,
-0.397458,-8.63872,-1.585042,-0.33626,0.168985,1.786131,49.40781,50.855659,-38.702404,-13.89,-50.31,-18.07,,,,,
-0.488442,-9.677857,-0.775761,-0.163951,-0.342749,1.242305,49.40781,50.855659,-38.702404,-13.84,-50.31,-18.01,,,,,
-0.488442,-9.677857,-0.775761,-0.163951,-0.342749,1.242305,49.40781,50.855659,-38.702404,-13.8,-50.3,-17.94,,,,,
-1.321667,-9.577295,0.234644,-0.318017,-0.276701,0.973188,49.40781,50.855659,-38.702404,-13.76,-50.31,-17.9,,,,,
2.049541,-10.415308,0.272953,-0.419352,0.59057,0.978382,49.40781,50.855659,-38.702404,-13.7,-50.31,-17.89,,,,,
2.049541,-10.415308,0.272953,-0.419352,0.59057,0.978382,49.40781,50.855659,-38.702404,-13.63,-50.32,-17.88,,,,,
0.033521,-9.237301,-0.598581,-0.849991,0.709349,1.535657,50.312717,46.693096,-36.425792,-13.53,-50.34,-17.85,,,,,
-1.403074,-7.494233,-2.418267,-0.668894,0.429047,1.473338,50.312717,46.693096,-36.425792,-13.44,-50.35,-17.82,,,,,
-1.403074,-7.494233,-2.418267,-0.668894,0.429047,1.473338,50.312717,46.693096,-36.425792,-13.36,-50.36,-17.78,,,,,
-2.595447,-9.55814,-1.537156,-0.042109,0.053403,0.977982,50.312717,46.693096,-36.425792,-13.31,-50.35,-17.75,,,,,
-2.710374,-7.997041,-1.278569,-0.244513,0.081766,0.801012,50.312717,46.693096,-36.425792,-13.27,-50.35,-17.72,,,,,
-1.561099,-9.380961,-1.91067,0.060957,0.144351,0.546677,50.312717,46.693096,-36.425792,-13.24,-50.34,-17.71,,,,,
-1.561099,-9.380961,-1.91067,0.060957,0.144351,0.546677,50.312717,46.693096,-36.425792,-13.21,-50.33,-17.7,,,,,
-1.714336,-8.926039,-1.714336,0.068946,-0.146604,-0.052144,50.312717,46.693096,-36.425792,-13.22,-50.32,-17.69,,,,,
-1.9825,-9.079276,-1.62814,0.27135,-0.351005,-0.603027,50.312717,43.073478,-35.024799,-13.26,-50.32,-17.7,,,,,
-1.9825,-9.079276,-1.62814,0.27135,-0.351005,-0.603027,50.312717,43.073478,-35.024799,-13.3,-50.32,-17.7,,,,,
-1.656872,-10.846287,1.987289,0.44792,-0.060316,-0.201683,50.312717,43.073478,-35.024799,-13.31,-50.3,-17.71,,,,,
-2.968961,-9.084065,-2.657699,-0.135721,0.306673,-0.366002,50.312717,43.073478,-35.024799,-13.32,-50.31,-17.74,,,,,
-2.968961,-9.084065,-2.657699,-0.135721,0.306673,-0.366002,50.312717,43.073478,-35.024799,-13.32,-50.32,-17.76,,,,,
-1.537156,-9.409692,-1.206739,0.179203,0.623461,-0.298757,50.312717,43.073478,-35.024799,-13.31,-50.3,-17.8,,,,,
-2.15968,-10.199819,0.440556,0.191853,0.470992,-0.199286,50.312717,43.073478,-35.024799,-13.31,-50.29,-17.83,,,,,
-1.508424,-9.783207,0.646467,-0.163684,0.304676,-0.408747,50.312717,43.073478,-35.024799,-13.31,-50.3,-17.86,,,,,
-1.508424,-9.783207,0.646467,-0.163684,0.304676,-0.408747,50.312717,43.073478,-35.024799,-13.32,-50.31,-17.89,,,,,
0.095773,-9.984331,-0.962518,-0.173405,0.462071,-0.649767,51.579582,44.702304,-35.900421,-13.33,-50.33,-17.93,,,,,
-1.680815,-11.305997,-3.438249,-0.962112,0.297751,-1.070419,51.579582,44.702304,-35.900421,-13.37,-50.39,-17.98,,,,,
-1.680815,-11.305997,-3.438249,-0.962112,0.297751,-1.070419,51.579582,44.702304,-35.900421,-13.41,-50.46,-18.03,,,,,
-2.916286,-10.046583,-5.899613,-1.649884,0.260733,-0.494236,51.579582,44.702304,-35.900421,-13.42,-50.56,-18.06,,,,,
-1.55631,-9.586873,-2.097428,-0.504574,-0.24461,-0.208474,51.579582,44.702304,-35.900421,-13.44,-50.6,-18.06,,,,,
-1.55631,-9.586873,-2.097428,-0.504574,-0.24461,-0.208474,51.579582,44.702304,-35.900421,-13.46,-50.63,-18.06,,,,,
-1.106178,-8.983503,-0.967307,-0.232661,-0.309725,-0.256145,51.579582,44.702304,-35.900421,-13.48,-50.65,-18.05,,,,,
-0.952941,-8.53337,-2.351226,-0.477942,0.11146,-0.294496,51.579582,44.702304,-35.900421,-13.49,-50.68,-18.07,,,,,
-0.747029,-9.24209,-2.662488,-0.819365,0.181636,-0.704229,51.579582,44.702304,-35.900421,-13.52,-50.74,-18.1,,,,,
-0.747029,-9.24209,-2.662488,-0.819365,0.181636,-0.704229,51.579582,44.702304,-35.900421,-13.55,-50.79,-18.14,,,,,
-0.311262,-9.577295,-2.466153,-0.574084,0.302545,-0.564012,49.769775,46.874076,-33.798931,-13.56,-50.83,-18.17,,,,,
-0.440556,-9.165472,-2.332071,-0.316153,0.413734,-0.567607,49.769775,46.874076,-33.798931,-13.57,-50.85,-18.21,,,,,
-0.440556,-9.165472,-2.332071,-0.316153,0.413734,-0.567607,49.769775,46.874076,-33.798931,-13.58,-50.87,-18.25,,,,,
-1.623351,-8.844633,-3.39994,-0.093642,0.365397,-0.819812,49.769775,46.874076,-33.798931,-13.61,-50.89,-18.29,,,,,
-0.823647,-8.53337,-3.395151,0.133263,0.707618,-0.369198,49.769775,46.874076,-33.798931,-13.6,-50.88,-18.34,,,,,
-0.823647,-8.53337,-3.395151,0.133263,0.707618,-0.369198,49.769775,46.874076,-33.798931,-13.59,-50.87,-18.38,,,,,
-0.119716,-8.131124,-1.575465,-0.220943,-0.084684,0.042932,49.769775,46.874076,-33.798931,-13.59,-50.88,-18.38,,,,,
0.794915,-8.006619,-1.676027,-0.369417,-0.524246,-0.488243,49.769775,46.874076,-33.798931,-13.63,-50.92,-18.37,,,,,
0.828436,-9.673069,-2.959384,0.002899,-0.23409,-0.37812,48.864868,48.502906,-31.872568,-13.66,-50.92,-18.37,,,,,
0.828436,-9.673069,-2.959384,0.002899,-0.23409,-0.37812,48.864868,48.502906,-31.872568,-13.69,-50.93,-18.38,,,,,
-0.10535,-9.658702,-2.791781,-0.027861,0.087491,-0.234973,48.864868,48.502906,-31.872568,-13.69,-50.94,-18.39,,,,,
-0.732663,-9.036178,-2.269819,-0.210424,0.192288,-0.415538,48.864868,48.502906,-31.872568,-13.71,-50.95,-18.41,,,,,
-0.732663,-9.036178,-2.269819,-0.210424,0.192288,-0.415538,48.864868,48.502906,-31.872568,-13.72,-50.97,-18.44,,,,,
-0.488442,-8.926039,-2.308128,-0.11082,0.380577,-0.565476,48.864868,48.502906,-31.872568,-13.73,-50.98,-18.47,,,,,
0.052675,-8.681818,-2.557138,-0.221875,0.307339,-0.386243,48.864868,48.502906,-31.872568,-13.74,-50.99,-18.5,,,,,
0.07183,-8.806324,-1.915459,-0.458501,-0.222772,-0.200751,48.864868,48.502906,-31.872568,-13.76,-51.03,-18.5,,,,,
0.07183,-8.806324,-1.915459,-0.458501,-0.222772,-0.200751,48.864868,48.502906,-31.872568,-13.77,-51.06,-18.5,,,,,
-0.263376,-9.534197,-2.801359,0.085858,-0.563262,0.417378,48.683887,49.40781,-33.098438,-13.78,-51.06,-18.46,,,,,
0.416612,-8.739282,-3.342476,0.658313,-0.754879,0.435222,48.683887,49.40781,-33.098438,-13.78,-51.02,-18.41,,,,,
0.416612,-8.739282,-3.342476,0.658313,-0.754879,0.435222,48.683887,49.40781,-33.098438,-13.79,-50.99,-18.36,,,,,
-1.06308,-10.228551,-2.820513,0.746065,-0.890702,0.319239,48.683887,49.40781,-33.098438,-13.81,-50.95,-18.31,,,,,
-0.847591,-9.615605,-2.791781,0.461236,-0.629043,0.428164,48.683887,49.40781,-33.098438,-13.81,-50.92,-18.26,,,,,
-0.847591,-9.615605,-2.791781,0.461236,-0.629043,0.428164,48.683887,49.40781,-33.098438,-13.82,-50.9,-18.22,,,,,
0.110139,-10.41052,-2.69122,0.394922,-0.169641,0.171032,48.683887,49.40781,-33.098438,-13.82,-50.88,-18.21,,,,,
-0.2107,-9.237301,-2.332071,0.243386,-0.015441,0.183816,48.683887,49.40781,-33.098438,-13.81,-50.86,-18.2,,,,,
-0.507597,-9.55814,-2.308128,0.119281,0.304276,-0.048682,48.683887,49.40781,-33.098438,-13.8,-50.85,-18.21,,,,,
-0.507597,-9.55814,-2.308128,0.119281,0.304276,-0.048682,48.683887,49.40781,-33.098438,-13.79,-50.84,-18.23,,,,,
-0.56506,-9.749687,-2.288974,0.025137,0.374718,-0.049215,49.58879,48.502906,-32.573066,-13.78,-50.84,-18.25,,,,,
-0.330417,-10.420097,-2.341649,-0.049167,0.325315,0.034277,49.58879,48.502906,-32.573066,-13.77,-50.84,-18.26,,,,,
-0.330417,-10.420097,-2.341649,-0.049167,0.325315,0.034277,49.58879,48.502906,-32.573066,-13.75,-50.83,-18.27,,,,,
-0.368726,-11.583739,-2.58587,-0.242781,0.345023,-0.106607,49.58879,48.502906,-32.573066,-13.74,-50.85,-18.29,,,,,
-0.63689,-12.373866,-2.537983,-0.546386,0.608813,-0.703164,49.58879,48.502906,-32.573066,-13.75,-50.88,-18.34,,,,,
-0.63689,-12.373866,-2.537983,-0.546386,0.608813,-0.703164,49.58879,48.502906,-32.573066,-13.76,-50.91,-18.4,,,,,
-0.8859,-11.559795,-2.274607,-1.038147,0.536507,-0.398627,49.58879,48.502906,-32.573066,-13.76,-50.97,-18.44,,,,,
-0.560272,-9.778418,-2.049541,-1.323375,0.441431,0.271035,49.58879,48.502906,-32.573066,-13.73,-51.04,-18.45,,,,,
-0.775761,-9.974753,-2.624179,-1.205129,0.562074,0.763195,48.864868,48.140945,-31.172073,-13.67,-51.09,-18.44,,,,,
-0.775761,-9.974753,-2.624179,-1.205129,0.562074,0.763195,48.864868,48.140945,-31.172073,-13.62,-51.14,-18.44,,,,,
-1.019982,-10.697838,-3.021636,-1.372645,0.949437,0.555998,48.864868,48.140945,-31.172073,-13.56,-51.2,-18.46,,,,,
-1.350399,-9.443213,-2.729529,-1.686237,1.207767,0.267307,48.864868,48.140945,-31.172073,-13.5,-51.28,-18.51,,,,,
-1.350399,-9.443213,-2.729529,-1.686237,1.207767,0.267307,48.864868,48.140945,-31.172073,-13.44,-51.36,-18.55,,,,,
-0.536328,-8.811112,-2.806147,-1.804749,1.202308,0.37277,48.864868,48.140945,-31.172073,-13.38,-51.44,-18.59,,,,,
-0.53154,-9.352229,-3.395151,-1.738435,1.16702,0.855342,48.864868,48.140945,-31.172073,-13.29,-51.52,-18.61,,,,,
-0.53154,-9.352229,-3.395151,-1.738435,1.16702,0.855342,48.864868,48.140945,-31.172073,-13.21,-51.59,-18.64,,,,,
0.038309,-8.873364,-3.672893,-1.951625,1.288595,0.578635,48.864868,48.140945,-31.172073,-13.13,-51.68,-18.67,,,,,
0.498019,-7.992252,-3.945845,-2.231794,1.341726,0.211246,48.140945,45.24525,-22.76612,-13.07,-51.79,-18.73,,,,,
0.450133,-9.649125,-4.458231,-2.46003,1.367426,0.087141,48.140945,45.24525,-22.76612,-13.02,-51.91,-18.78,,,,,
0.450133,-9.649125,-4.458231,-2.46003,1.367426,0.087141,48.140945,45.24525,-22.76612,-12.96,-52.03,-18.84,,,,,
-1.029559,-9.711378,-3.629795,-2.936876,1.437735,0.191006,48.140945,45.24525,-22.76612,-12.9,-52.18,-18.9,,,,,
-0.158025,-5.018503,-3.126987,-3.240082,1.808319,-0.32419,48.140945,45.24525,-22.76612,-12.85,-52.35,-18.99,,,,,
-0.158025,-5.018503,-3.126987,-3.240082,1.808319,-0.32419,48.140945,45.24525,-22.76612,-12.8,-52.52,-19.09,,,,,
1.939402,-3.270646,-4.635411,-2.369348,1.994078,-0.245892,48.140945,45.24525,-22.76612,-12.74,-52.64,-19.19,,,,,
2.935441,-4.276262,-6.253973,-1.590495,1.703123,0.217106,48.140945,45.24525,-22.76612,-12.66,-52.7,-19.26,,,,,
2.935441,-4.276262,-6.253973,-1.590495,1.703123,0.217106,48.140945,45.24525,-22.76612,-12.59,-52.77,-19.33,,,,,
2.063907,-5.128642,-6.732838,-1.647221,1.424152,0.014969,43.254459,35.653255,-14.185045,-12.54,-52.85,-19.39,,,,,
1.728702,-3.969789,-6.641854,-1.485298,1.181668,-0.489042,43.254459,35.653255,-14.185045,-12.52,-52.93,-19.46,,,,,
2.542772,-3.773454,-7.522965,-0.86424,1.007894,-0.482784,43.254459,35.653255,-14.185045,-12.5,-52.97,-19.53,,,,,
2.542772,-3.773454,-7.522965,-0.86424,1.007894,-0.482784,43.254459,35.653255,-14.185045,-12.49,-53.02,-19.59,,,,,
3.629795,-4.783859,-8.313093,-0.817634,1.015351,-0.198487,43.254459,35.653255,-14.185045,-12.46,-53.05,-19.64,,,,,
3.146141,-5.262723,-8.404077,-0.709507,0.832522,-0.327253,43.254459,35.653255,-14.185045,-12.45,-53.09,-19.69,,,,,
3.146141,-5.262723,-8.404077,-0.709507,0.832522,-0.327253,43.254459,35.653255,-14.185045,-12.43,-53.13,-19.74,,,,,
3.088678,-6.110314,-8.514216,-0.660638,0.626257,-0.62127,43.254459,35.653255,-14.185045,-12.44,-53.17,-19.79,,,,,
3.083889,-6.469463,-8.53337,-0.70751,0.40854,-0.518604,43.254459,35.653255,-14.185045,-12.45,-53.21,-19.83,,,,,
3.280223,-6.23003,-8.657875,-0.765967,0.188027,-0.363739,40.720722,35.653255,-14.185045,-12.46,-53.26,-19.85,,,,,
3.280223,-6.23003,-8.657875,-0.765967,0.188027,-0.363739,40.720722,38.186988,-12.083557,-12.47,-53.31,-19.87,,,,,
3.289801,-5.870882,-8.763225,-0.778218,-0.098933,-0.245626,40.720722,38.186988,-12.083557,-12.49,-53.36,-19.87,,,,,
3.069523,-5.013714,-8.686607,-0.757845,-0.354067,-0.33431,40.720722,38.186988,-12.083557,-12.52,-53.41,-19.87,,,,,
3.069523,-5.013714,-8.686607,-0.757845,-0.354067,-0.33431,40.720722,38.186988,-12.083557,-12.55,-53.47,-19.86,,,,,
2.600235,-4.74555,-8.404077,-0.644525,-0.541823,-0.275187,40.720722,38.186988,-12.083557,-12.58,-53.51,-19.85,,,,,
2.083062,-4.965827,-8.399288,-0.520687,-0.648085,-0.154411,40.720722,38.186988,-12.083557,-12.61,-53.55,-19.82,,,,,
2.083062,-4.965827,-8.399288,-0.520687,-0.648085,-0.154411,40.720722,38.186988,-12.083557,-12.64,-53.6,-19.8,,,,,
1.867572,-5.176528,-8.317881,-0.453441,-0.660335,0.068366,40.720722,38.186988,-12.083557,-12.66,-53.63,-19.77,,,,,
1.59462,-4.539638,-8.159855,-0.476477,-0.592291,-0.151615,42.349552,35.110313,-14.009921,-12.69,-53.67,-19.74,,,,,
1.656872,-3.816552,-8.064083,-0.347312,-0.540625,-0.190364,42.349552,35.110313,-14.009921,-12.72,-53.7,-19.72,,,,,
1.656872,-3.816552,-8.064083,-0.347312,-0.540625,-0.190364,42.349552,35.110313,-14.009921,-12.75,-53.73,-19.71,,,,,
1.608985,-3.443037,-7.886902,-0.090047,-0.460595,-0.145223,42.349552,35.110313,-14.009921,-12.77,-53.74,-19.69,,,,,
1.403074,-4.07035,-7.815073,0.162691,-0.411459,-0.024447,42.349552,35.110313,-14.009921,-12.79,-53.74,-19.67,,,,,
1.403074,-4.07035,-7.815073,0.162691,-0.411459,-0.024447,42.349552,35.110313,-14.009921,-12.81,-53.73,-19.65,,,,,
1.613774,-4.419921,-7.805495,0.30424,-0.37484,0.104852,42.349552,35.110313,-14.009921,-12.82,-53.72,-19.63,,,,,
1.872361,-3.874016,-7.920423,0.39146,-0.342083,0.071428,42.349552,35.110313,-14.009921,-12.82,-53.7,-19.61,,,,,
1.872361,-3.874016,-7.920423,0.39146,-0.342083,0.071428,42.349552,35.110313,-14.009921,-12.83,-53.68,-19.6,,,,,
2.317705,-3.648949,-8.10718,0.578017,-0.369514,0.065703,45.788192,34.567371,-14.185045,-12.84,-53.65,-19.58,,,,,
2.58587,-2.968961,-8.068871,0.81158,-0.427971,-0.143625,45.788192,34.567371,-14.185045,-12.87,-53.61,-19.56,,,,,
2.016021,-2.968961,-7.599584,1.198543,-0.496016,-0.323524,45.788192,34.567371,-14.185045,-12.9,-53.55,-19.55,,,,,
2.016021,-2.968961,-7.599584,1.198543,-0.496016,-0.323524,45.788192,34.567371,-14.185045,-12.93,-53.5,-19.54,,,,,
1.776588,-4.486963,-7.250012,1.718001,-0.597084,0.067966,45.788192,34.567371,-14.185045,-12.95,-53.4,-19.51,,,,,
1.69997,-6.100737,-7.307476,1.897767,-0.651147,0.278226,45.788192,34.567371,-14.185045,-12.96,-53.3,-19.47,,,,,
1.69997,-6.100737,-7.307476,1.897767,-0.651147,0.278226,45.788192,34.567371,-14.185045,-12.97,-53.19,-19.43,,,,,
2.035175,-4.132603,-7.063255,1.779387,-0.663132,-0.299822,45.788192,34.567371,-14.185045,-13.01,-53.11,-19.41,,,,,
2.226721,-2.897132,-6.58439,2.161291,-0.672187,-0.606756,45.788192,34.567371,-14.185045,-13.07,-53,-19.4,,,,,
2.226721,-2.897132,-6.58439,2.161291,-0.672187,-0.606756,45.788192,34.567371,-14.185045,-13.12,-52.89,-19.39,,,,,
2.470942,-3.869227,-5.885248,2.88435,-0.95129,-0.287305,45.969173,39.815818,-19.263641,-13.17,-52.75,-19.35,,,,,
1.843629,-4.683297,-4.831745,3.494889,-1.258757,-0.048149,45.969173,39.815818,-19.263641,-13.22,-52.56,-19.3,,,,,
1.326455,-5.114275,-3.548388,3.989046,-1.475808,-0.019254,45.969173,39.815818,-19.263641,-13.27,-52.35,-19.23,,,,,
1.326455,-5.114275,-3.548388,3.989046,-1.475808,-0.019254,45.969173,39.815818,-19.263641,-13.33,-52.14,-19.17,,,,,
0.665622,-7.891691,-2.528406,4.348578,-1.592722,0.483559,45.969173,39.815818,-19.263641,-13.37,-51.91,-19.08,,,,,
-0.555483,-11.124029,-2.08785,4.348578,-1.659036,1.438317,45.969173,39.815818,-19.263641,-13.36,-51.65,-18.95,,,,,
-0.555483,-11.124029,-2.08785,4.348578,-1.659036,1.438317,45.969173,39.815818,-19.263641,-13.35,-51.4,-18.83,,,,,
-2.183623,-10.391366,-1.393496,4.12913,-1.463424,1.234448,45.969173,39.815818,-19.263641,-13.35,-51.17,-18.72,,,,,
-2.202778,-9.500677,-0.828436,3.681579,-1.114678,0.863864,48.864868,44.883285,-29.420833,-13.35,-50.96,-18.64,,,,,
-2.446999,-11.746553,-0.526751,3.527513,-0.648484,0.696349,48.864868,44.883285,-29.420833,-13.34,-50.75,-18.58,,,,,
-2.446999,-11.746553,-0.526751,3.527513,-0.648484,0.696349,48.864868,44.883285,-29.420833,-13.34,-50.55,-18.53,,,,,
-2.418267,-14.710725,-0.469287,2.990878,-0.378302,0.703672,48.864868,44.883285,-29.420833,-13.32,-50.37,-18.48,,,,,
-2.930652,-15.452965,-0.134082,2.010021,-0.294811,0.872786,48.864868,44.883285,-29.420833,-13.29,-50.25,-18.44,,,,,
-2.930652,-15.452965,-0.134082,2.010021,-0.294811,0.872786,48.864868,44.883285,-29.420833,-13.26,-50.12,-18.39,,,,,
-2.686431,-13.044276,0.316051,1.041548,-0.157923,0.740425,48.864868,44.883285,-29.420833,-13.23,-50.05,-18.36,,,,,
-2.039964,-11.286843,0.24901,0.58867,-0.121437,0.177823,48.864868,44.883285,-29.420833,-13.23,-50.02,-18.35,,,,,
-2.039964,-11.286843,0.24901,0.58867,-0.121437,0.177823,48.864868,44.883285,-29.420833,-13.23,-49.99,-18.34,,,,,
-1.666449,-10.69305,-0.335205,0.447254,0.099476,0.025222,50.855659,41.444648,-33.798931,-13.22,-49.96,-18.34,,,,,
-1.743068,-10.013062,-0.402246,0.375481,0.104669,0.095264,50.855659,41.444648,-33.798931,-13.21,-49.93,-18.34,,,,,
-1.412651,-9.471945,-0.478865,0.283334,0.135296,-0.091027,50.855659,41.444648,-33.798931,-13.21,-49.92,-18.35,,,,,
-1.412651,-9.471945,-0.478865,0.283334,0.135296,-0.091027,50.855659,41.444648,-33.798931,-13.21,-49.9,-18.36,,,,,
-1.455749,-9.342652,-0.383092,0.287728,0.096014,-0.065061,50.855659,41.444648,-33.798931,-13.21,-49.89,-18.37,,,,,
-1.173219,-9.577295,-0.35436,0.286663,0.063922,-0.12738,50.855659,41.444648,-33.798931,-13.21,-49.87,-18.37,,,,,
-1.173219,-9.577295,-0.35436,0.286663,0.063922,-0.12738,50.855659,41.444648,-33.798931,-13.22,-49.86,-18.38,,,,,
-1.307301,-10.314747,-0.263376,0.224744,0.027436,-0.181842,50.855659,41.444648,-33.798931,-13.22,-49.84,-18.39,,,,,
-1.747856,-11.559795,-0.277742,0.021808,0.00906,-0.055873,50.131736,42.892494,-34.149181,-13.23,-49.84,-18.39,,,,,
